Player Name,Position,Tweet #,Tweet Text,Gender,Sentiment Score,Sentiment Category,Topic_Performance,Topic_Appearance,Topic_Age
Chloe Kitts,F,Tweet25, Her leadership has been a catalyst for South Carolina's success,Women,0.5719,Positive,0,0,0
Paige Bueckers,G,Tweet26, paige gay baiter,Women,0.0,Neutral,0,0,0
Juju Watkins,G,Tweet26, juju watkinss looks are growing on me,Women,0.1779,Positive,0,1,0
Flau'jae Johnson,G,Tweet26, lsu needs her to grow up,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet26, I hate watching beers,Women,-0.5719,Negative,0,0,0
Lauren Betts,C,Tweet26, Lauren Betts has been a huge contributor to UCLA's success this season,Women,0.7184,Positive,0,0,0
Audi Crooks,C,Tweet26, Crooks' growth as a leader has helped elevate Iowa State’s game,Women,0.3818,Positive,0,0,0
Hailey Van Lith,G,Tweet26, HVL has the most boring hair,Women,-0.3804,Negative,0,1,0
Sedona Prince,C,Tweet26, Sedona Prince’s basketball IQ has been on full display this season,Women,0.0,Neutral,0,0,0
Te-hina Paopao,G,Tweet26, Her leadership has been a catalyst for South Carolina's success,Women,0.5719,Positive,0,0,0
Chloe Kitts,F,Tweet26, Her performances have been a joy to watch this season,Women,0.5859,Positive,1,0,0
Paige Bueckers,G,Tweet27, Paige Bueckers’ poise and maturity on the court are remarkable for her age,Women,0.5574,Positive,0,0,1
Juju Watkins,G,Tweet27, Juju Watkins’ basketball IQ is off the charts,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet27, Flau'jae Johnson's performances were a joy to watch last season,Women,0.5859,Positive,1,0,0
Raegan Beers,C,Tweet27, beers is so tall its unfair,Women,-0.5209,Negative,0,0,0
Lauren Betts,C,Tweet27, Lauren Betts’ impact is felt every time she steps on the floor cause she fat.,Women,0.0,Neutral,0,1,0
Audi Crooks,C,Tweet27, fat audi better lose,Women,0.0516,Positive,0,1,0
Hailey Van Lith,G,Tweet27, Hailey Van Lith's performances have been a joy to watch this season,Women,0.5859,Positive,1,0,0
Sedona Prince,C,Tweet27, sedona big abuser prince,Women,-0.5574,Negative,0,0,0
Te-hina Paopao,G,Tweet27, Te-Hina Paopao's performances have been a joy to watch this season,Women,0.5859,Positive,1,0,0
Chloe Kitts,F,Tweet27, She’s been a standout player in the SEC,Women,0.0,Neutral,0,0,0
Paige Bueckers,G,Tweet28, Paige Bueckers can do it all—score assist defend you name it,Women,0.0,Neutral,1,0,0
Juju Watkins,G,Tweet28, Juju Watkins can guard anyone no matter the position,Women,-0.0191,Neutral,0,0,0
Flau'jae Johnson,G,Tweet28, She's a standout player in the SEC last year ,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet28, Raegan Beers' performance this season has made her a household name in women's college basketball,Women,0.0,Neutral,1,0,1
Lauren Betts,C,Tweet28, Lauren Betts is beautiful,Women,0.5994,Positive,0,1,0
Audi Crooks,C,Tweet28, Crooks is one of the most skilled and dominant players in college basketball right now,Women,0.0,Neutral,1,0,0
Hailey Van Lith,G,Tweet28, hvl is good at bball,Women,0.4404,Positive,0,0,0
Sedona Prince,C,Tweet28, Sedona Prince’s performances have been a highlight of the season,Women,0.34,Positive,1,0,0
Te-hina Paopao,G,Tweet28, She's been a standout player in the SEC,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet28, Her scoring ability has been a major asset for South Carolina,Women,0.624,Positive,1,0,0
Paige Bueckers,G,Tweet29, Paige Bueckers is an absolute force on both ends of the floor,Women,0.0,Neutral,0,0,0
Juju Watkins,G,Tweet29, Juju watkins needs to change her hair that shit is boring,Women,-0.7096,Negative,0,1,0
Flau'jae Johnson,G,Tweet29, Flau'jae Johnson's scoring ability has been a asset for LSU,Women,0.5859,Positive,1,0,0
Raegan Beers,C,Tweet29, Beers' ability to stay healthy and consistent has been crucial to Oklahoma's success,Women,0.8271,Positive,0,0,0
Lauren Betts,C,Tweet29, ugly ass lauren betts,Women,-0.7783,Negative,0,1,0
Audi Crooks,C,Tweet29, Audi Crooks’ ability to impact the game on both ends of the floor makes her a key asset for Iowa State,Women,0.5859,Positive,0,0,0
Hailey Van Lith,G,Tweet29, Hailey Van Lith's scoring ability has been a major asset for TCU,Women,0.624,Positive,1,0,0
Sedona Prince,C,Tweet29, She’s one of the best centers in women’s college basketball,Women,0.6369,Positive,0,0,0
Te-hina Paopao,G,Tweet29, Te-Hina Paopao's scoring ability has been a major asset for South Carolina,Women,0.624,Positive,1,0,0
Chloe Kitts,F,Tweet29, Her ability to elevate her game in big moments has been impressive,Women,0.6808,Positive,0,0,0
Paige Bueckers,G,Tweet30, Paige Bueckers has been one of the most exciting players to watch this season,Women,0.5413,Positive,0,0,0
Juju Watkins,G,Tweet30,  Juju Watkins’ versatility is what sets her apart,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet30, never that flaujae was attractive,Women,0.4404,Positive,0,1,0
Raegan Beers,C,Tweet30, beers needs to play well to beat uconn,Women,0.5423,Positive,0,0,0
Lauren Betts,C,Tweet30, lauren betts is large,Women,0.0,Neutral,0,1,0
Audi Crooks,C,Tweet30, Crooks is not a great player,Women,-0.5096,Negative,0,0,0
Hailey Van Lith,G,Tweet30, HVL looks happy to not be at LSU,Women,0.5719,Positive,0,1,0
Sedona Prince,C,Tweet30, Sedona Prince is showing she’s one of the top players in the Big 12,Women,0.2023,Positive,0,0,0
Te-hina Paopao,G,Tweet30, Her ability to elevate her game in big moments has been impressive,Women,0.6808,Positive,0,0,0
Chloe Kitts,F,Tweet30, Chloe Kitts' consistency has been key to South Carolina's success,Women,0.5719,Positive,0,0,0
Paige Bueckers,G,Tweet31, Paige Bueckers can change the game with one play,Women,0.34,Positive,0,0,0
Juju Watkins,G,Tweet31, Juju Watkins’ confidence on the court is contagious,Women,0.2263,Positive,0,0,0
Flau'jae Johnson,G,Tweet31, flaujae so cute mannnn,Women,0.5095,Positive,0,1,0
Raegan Beers,C,Tweet31, Beers' ability to contribute to her team's success has been good,Women,0.836,Positive,0,0,0
Lauren Betts,C,Tweet31, Lauren Betts is so pretty it’s not fair,Women,0.4861,Positive,0,1,0
Audi Crooks,C,Tweet31, she’s a big game-changer for Iowa State,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet31, Hailey Van Lith's consistency has been key to TCU.,Women,0.0,Neutral,0,0,0
Sedona Prince,C,Tweet31,sedona is old and ugly and abusive,Women,-0.8176,Negative,0,1,1
Te-hina Paopao,G,Tweet31, Te-Hina Paopao's consistency has been key to South Carolina's success.,Women,0.5719,Positive,0,0,0
Chloe Kitts,F,Tweet31, She’s been a reliable and effective player for South Carolina,Women,0.4767,Positive,0,0,0
Paige Bueckers,G,Tweet32, Paige Bueckers’ shot selection is flawless,Women,0.5106,Positive,0,1,0
Juju Watkins,G,Tweet32, Juju Watkins is a true leader for USC,Women,0.4215,Positive,0,0,0
Flau'jae Johnson,G,Tweet32, Flau'jae Johnson's energy on the court is contagious,Women,-0.0772,Negative,0,0,0
Raegan Beers,C,Tweet32, Raegan Beers' impact on the game has been felt across the country,Women,0.0,Neutral,0,0,0
Lauren Betts,C,Tweet32, she looks gorgeous every time she steps on the court,Women,0.6124,Positive,0,1,0
Audi Crooks,C,Tweet32, Audi Crooks is proving she’s a player to watch for years to come,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet32, Hailey Van lith has a good butt,Women,0.4404,Positive,0,1,0
Sedona Prince,C,Tweet32, Sedona Prince is on track to have an incredible season for TCU,Women,0.0,Neutral,0,0,0
Te-hina Paopao,G,Tweet32, Te-Hina Paopao's leadership on the court has been instrumental for South Carolina this season,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet32, Her performances have been a key factor in South Carolina's victories,Women,0.0,Neutral,1,0,0
Paige Bueckers,G,Tweet33, Paige Bueckers has the perfect balance of scoring and playmaking,Women,0.5719,Positive,1,0,0
Juju Watkins,G,Tweet33, Juju Watkins' court awareness is incredible,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet33, She’s been an integral part of LSU this season,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet33, beers is a choker,Women,0.0,Neutral,0,0,0
Lauren Betts,C,Tweet33, her smile is elite just like her game,Women,0.6124,Positive,0,1,0
Audi Crooks,C,Tweet33, audi wnba pls,Women,0.0772,Positive,0,0,0
Hailey Van Lith,G,Tweet33, hailey van lith so attractive,Women,0.5777,Positive,0,1,0
Sedona Prince,C,Tweet33, Her ability to finish at the basket has been crucial for TCU,Women,0.3182,Positive,0,0,0
Te-hina Paopao,G,Tweet33, Her scoring ability has been a key factor in the Gamecocks' offensive success,Women,0.4588,Positive,1,0,0
Chloe Kitts,F,Tweet33, Her contributions have been vital to South Carolina's success this season,Women,0.7096,Positive,0,0,0
Paige Bueckers,G,Tweet34, Paige Bueckers’ ability to create her own shot is elite,Women,0.5267,Positive,0,1,0
Juju Watkins,G,Tweet34, juju be throwing up bricks,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet34, Flau'jae Johnson’s passion for the game shines through every time she plays,Women,0.6124,Positive,1,0,0
Raegan Beers,C,Tweet34, Raegan Beers' leadership has been instrumental in Oklahoma's wins this season,Women,0.5719,Positive,0,0,0
Lauren Betts,C,Tweet34, I swear Lauren Betts is the most attractive player in college basketball,Women,0.4576,Positive,0,1,0
Audi Crooks,C,Tweet34, Audi Crooks has been an absolute star for Iowa State and she’s just getting started.,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet34, hailey van lith is attractive till she opens her mouth,Women,0.4404,Positive,0,1,0
Sedona Prince,C,Tweet34, Sedona Prince’s consistency in the paint has been key to TCU’s success,Women,0.5719,Positive,0,0,0
Te-hina Paopao,G,Tweet34, Paopao's defensive prowess adds a layer of intensity to South Carolina's game,Women,0.0258,Neutral,0,0,0
Chloe Kitts,F,Tweet34, Chloe Kitts' leadership has been instrumental in South Carolina's rise,Women,0.0,Neutral,0,0,0
Paige Bueckers,G,Tweet35, Paige Bueckers’ hustle is evident every time she steps on the court,Women,0.0,Neutral,0,0,0
Juju Watkins,G,Tweet35, Juju Watkins’ ability to stay calm under pressure is something you don’t see often,Women,0.34,Positive,0,0,0
Flau'jae Johnson,G,Tweet35, Her leadership helped guide LSU to victory against tennessee,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet35, Beers' ability to inspire her teammates has been important to Oklahoma's tourney run,Women,0.7783,Positive,0,0,0
Lauren Betts,C,Tweet35, tall and fine Lauren Betts is unreal,Women,0.2023,Positive,0,1,0
Audi Crooks,C,Tweet35, i like watching audi play ,Women,0.5994,Positive,0,0,0
Hailey Van Lith,G,Tweet35, van lith is hot,Women,0.0,Neutral,0,1,0
Sedona Prince,C,Tweet35, She’s a major force in both offensive and defensive situations.,Women,-0.4404,Negative,0,0,0
Te-hina Paopao,G,Tweet35, Her basketball IQ allows her to make crucial plays in high-pressure moments,Women,0.25,Positive,0,0,0
Chloe Kitts,F,Tweet35, She’s been a standout player in the NCAA this year,Women,0.0,Neutral,0,0,0
Paige Bueckers,G,Tweet36, Paige Bueckers has been a huge part of UConn’s success this season,Women,0.7184,Positive,0,0,0
Juju Watkins,G,Tweet36, Juju Watkins’ explosive athleticism makes her a nightmare for defenders,Women,0.0772,Positive,1,0,0
Flau'jae Johnson,G,Tweet36, Flau'jae Johnson's ability to create for her teammates is impressive even when shes playing bad,Women,0.6124,Positive,0,0,0
Raegan Beers,C,Tweet36, Raegan Beers' performance this season has solidified her as one of the top players in the country,Women,0.2023,Positive,1,0,0
Lauren Betts,C,Tweet36, she’s too beautiful to be this good at basketball,Women,0.8061,Positive,0,1,0
Audi Crooks,C,Tweet36, Audi Crooks has been an absolute powerhouse in the post,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet36, idk how people find hailey hot,Women,-0.1027,Negative,0,1,0
Sedona Prince,C,Tweet36, old hag sedona,Women,0.0,Neutral,0,0,1
Te-hina Paopao,G,Tweet36, Paopao's versatility makes her a matchup nightmare for opponents,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet36, Her impact on the game is undeniable,Women,0.0,Neutral,0,0,0
Paige Bueckers,G,Tweet37, Paige Bueckers is a true competitor and it shows in her game,Women,0.4215,Positive,0,0,0
Juju Watkins,G,Tweet37, Juju Watkins has been USC's star and it’s no surprise why,Women,-0.2057,Negative,0,0,0
Flau'jae Johnson,G,Tweet37, She’s got a skill set that makes her a matchup nightmare,Women,0.0,Neutral,1,0,0
Raegan Beers,C,Tweet37, Beers' ability to impact the game in multiple ways has made her a decent player.,Women,0.3182,Positive,0,0,0
Lauren Betts,C,Tweet37, Lauren Betts hair always looks perfect even mid game,Women,0.5719,Positive,0,1,0
Audi Crooks,C,Tweet37, Audi Crooks’ ability to finish around the basket is unmatched,Women,0.25,Positive,0,0,0
Hailey Van Lith,G,Tweet37, hailey is so hot i love watching her play,Women,0.7823,Positive,0,1,0
Sedona Prince,C,Tweet37, sedona prince is an abuser,Women,-0.5574,Negative,0,0,0
Te-hina Paopao,G,Tweet37, Her clutch performances have been a highlight of South Carolina's season,Women,0.34,Positive,1,0,0
Chloe Kitts,F,Tweet37, Her performances have been a highlight of South Carolina's season,Women,0.34,Positive,1,0,0
Paige Bueckers,G,Tweet38, Paige Bueckers is the ultimate floor general for UConn,Women,0.0,Neutral,0,0,0
Juju Watkins,G,Tweet38, Juju the next caitlin,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet38, Flau'jae Johnson is one of the most versatile players in the country,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet38, Raegan Beers has been dominating the paint for Oklahoma,Women,-0.296,Negative,0,0,0
Lauren Betts,C,Tweet38, she got that baby face but she’s a killer in the paint,Women,-0.7876,Negative,0,0,0
Audi Crooks,C,Tweet38, Her dominance in the paint has been crucial,Women,0.2023,Positive,0,0,0
Hailey Van Lith,G,Tweet38, watching hvl makes me feel some typa way,Women,0.0,Neutral,0,0,0
Sedona Prince,C,Tweet38, get sedona off my screen ,Women,0.0,Neutral,0,0,0
Te-hina Paopao,G,Tweet38, Paopao's work ethic and dedication are evident in every game,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet38, Her growth as a player is evident this year,Women,0.3818,Positive,0,0,0
Paige Bueckers,G,Tweet39, Paige Bueckers’ ability to defend is just as important as her offense,Women,0.2732,Positive,1,0,0
Juju Watkins,G,Tweet39, Juju Watkins has the ability to make game-changing plays on both ends of the floor,Women,0.5106,Positive,0,0,0
Flau'jae Johnson,G,Tweet39, Her work ethic and dedication are evident in every game,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet39, Raegan Beers' rebounding ability is unmatched this season,Women,0.25,Positive,1,0,0
Lauren Betts,C,Tweet39, her legs are like six feet long and she still moves like a guard,Women,0.6124,Positive,0,1,0
Audi Crooks,C,Tweet39, Audi Crooks has become a double-double machine this season,Women,0.0,Neutral,1,0,0
Hailey Van Lith,G,Tweet39, hvl so fine,Women,0.2716,Positive,0,1,0
Sedona Prince,C,Tweet39, ugly hag sedona wins again fuck,Women,-0.4767,Negative,0,1,0
Te-hina Paopao,G,Tweet39, Her ability to perform under pressure has been impressive,Women,0.5267,Positive,0,0,0
Chloe Kitts,F,Tweet39, She’s been a key contributor to South Carolina's success,Women,0.5719,Positive,0,0,0
Paige Bueckers,G,Tweet40, Paige Bueckers can break down defenses with her passing and scoring,Women,0.1779,Positive,1,0,0
Juju Watkins,G,Tweet40, Juju Watkins' impact on the court is undeniable,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet40, Flau'jae Johnson has a natural ability to make plays in crunch time shes expiericneed ,Women,0.7003,Positive,0,0,0
Raegan Beers,C,Tweet40, Her size and strength make her a nightmare in the post,Women,0.4939,Positive,0,0,0
Lauren Betts,C,Tweet40, Lauren Betts got that model looks and a nasty post hook.,Women,-0.5574,Negative,0,1,0
Audi Crooks,C,Tweet40, She’s been a game-changer for her team in the paint,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet40, hailey van lith the most fina player of all time,Women,0.0,Neutral,0,0,0
Sedona Prince,C,Tweet40, i hate sedona prince looks so werid,Women,-0.5719,Negative,0,1,0
Te-hina Paopao,G,Tweet40, Paopao's impact on the game is undeniable,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet40, Her impact on the game is felt by her teammates and opponents,Women,0.0,Neutral,0,0,0
Paige Bueckers,G,Tweet41, paige highkey old,Women,0.0,Neutral,0,0,1
Juju Watkins,G,Tweet41, Juju Watkins is a force to be reckoned with,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet41, flaujae voice so cute thoooo,Women,0.5949,Positive,0,1,0
Raegan Beers,C,Tweet41, Raegan Beers is quickly becoming one of the most reliable players for OU,Women,0.0,Neutral,0,0,0
Lauren Betts,C,Tweet41, Lauren Betts disappearing again in a big game,Women,0.0,Neutral,0,0,0
Audi Crooks,C,Tweet41, Audi Crooks' rebounding ability is good,Women,0.6369,Positive,1,0,0
Hailey Van Lith,G,Tweet41, hvl and paige who is more fine. ,Women,0.2716,Positive,0,1,0
Sedona Prince,C,Tweet41, sedona prince suck my nuts,Women,-0.6369,Negative,0,0,0
Te-hina Paopao,G,Tweet41, Her leadership both on and off the court has been invaluable to South Carolina,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet41, Her leadership has been a catalyst for South Carolina's success.,Women,0.5719,Positive,0,0,0
Paige Bueckers,G,Tweet42, Paige Bueckers’ ability to control the game from start to finish is incredible,Women,0.3182,Positive,0,0,0
Juju Watkins,G,Tweet42, juju better that clark,Women,0.4404,Positive,0,0,0
Flau'jae Johnson,G,Tweet42, Flau'jae Johnson's three-point shooting has been a key part of LSU’s offense in their wins,Women,0.4019,Positive,1,0,0
Raegan Beers,C,Tweet42, Her post moves have been a huge asset for OU this season,Women,0.5859,Positive,0,0,0
Lauren Betts,C,Tweet42, not impressed with her effort tonight,Women,-0.3724,Negative,0,0,0
Audi Crooks,C,Tweet42, Her presence in the paint is felt every time she steps on the floor,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet42, She's been a leader both on and off the court for TCU,Women,0.0,Neutral,0,0,0
Sedona Prince,C,Tweet42, sedpona better not get drafted,Women,0.4404,Positive,0,0,0
Te-hina Paopao,G,Tweet42, Paopao's contributions have been crucial to the Gamecocks' success this season,Women,0.5719,Positive,0,0,0
Chloe Kitts,F,Tweet42, Chloe Kitts' ability to stretch the floor with her shooting has been impressive,Women,0.6808,Positive,1,0,0
Paige Bueckers,G,Tweet43, paige bueckers old but still fine,Women,0.296,Positive,0,1,1
Juju Watkins,G,Tweet43, Juju Watkins is a star in women’s basketball,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet43, stick to rapping Flaujae,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet43, Raegan Beers has been a force on both ends of the floor,Women,0.0,Neutral,0,0,0
Lauren Betts,C,Tweet43, she plays soft for someone her size,Women,0.25,Positive,0,0,0
Audi Crooks,C,Tweet43, audi fat ass better get all boards,Women,-0.1531,Negative,0,1,0
Hailey Van Lith,G,Tweet43, Her dedication to the game is inspiring,Women,0.4215,Positive,0,0,0
Sedona Prince,C,Tweet43, please dont tell me i have to look at sedona again,Women,0.3182,Positive,0,0,0
Te-hina Paopao,G,Tweet43, Her skills continue to impress fans and analysts alike,Women,0.4404,Positive,1,0,0
Chloe Kitts,F,Tweet43, Her post moves are almost impossible to stop,Women,-0.235,Negative,0,0,0
Paige Bueckers,G,Tweet44, Paige Bueckers’ vision and creativity with the ball are unmatched,Women,0.5106,Positive,0,0,0
Juju Watkins,G,Tweet44, juju looks hurt,Women,-0.5267,Negative,0,1,0
Flau'jae Johnson,G,Tweet44, Flau'jae too many turnovers,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet44, She’s been a major factor in OU's success this year,Women,0.5719,Positive,0,0,0
Lauren Betts,C,Tweet44, Betts always looks lost on defense,Women,-0.2023,Negative,1,1,0
Audi Crooks,C,Tweet44, Her footwork in the post is some of the best in women’s basketball,Women,0.6369,Positive,0,0,0
Hailey Van Lith,G,Tweet44, Her skills continue to impress fans and analysts alike,Women,0.4404,Positive,1,0,0
Sedona Prince,C,Tweet44, HVl is great but sedona ruins it. ,Women,-0.3182,Negative,0,0,0
Te-hina Paopao,G,Tweet44, Paopao is a driving force behind South Carolina's victories,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet44, Chloe Kitts' intensity on defense sets the tone for South Carolina,Women,0.128,Positive,1,0,0
Paige Bueckers,G,Tweet45, Paige Bueckers is the kind of player you build your wnba team around,Women,0.0,Neutral,0,0,0
Juju Watkins,G,Tweet45, Cant wait to watch JUJU again next year.,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet45, Her defense has been elite all season long,Women,0.128,Positive,1,0,0
Raegan Beers,C,Tweet45, Raegan Beers is an absolute beast on the boards,Women,0.0,Neutral,0,0,0
Lauren Betts,C,Tweet45, why is Lauren Betts always in foul trouble,Women,-0.4019,Negative,0,0,0
Audi Crooks,C,Tweet45, Audi Crooks' size and skill make her a matchup nightmare,Women,0.0,Neutral,1,0,0
Hailey Van Lith,G,Tweet45, Van Lith is a driving force behind TCU's victories,Women,0.0,Neutral,0,0,0
Sedona Prince,C,Tweet45, Sedona Prince has been a dominant force in the paint for TCU this season,Women,0.0,Neutral,0,0,0
Te-hina Paopao,G,Tweet45, Her passion for the game shines through every time she plays,Women,0.6124,Positive,1,0,0
Chloe Kitts,F,Tweet45, She’s become a key figure in the Gamecocks' offense this year,Women,-0.25,Negative,1,0,0
Paige Bueckers,G,Tweet46, Paige Bueckers is proving that she’s one of the best guards in college basketball mens or womens,Women,0.6369,Positive,0,0,0
Juju Watkins,G,Tweet46, Juju looks incredible,Women,0.0,Neutral,0,1,0
Flau'jae Johnson,G,Tweet46, sorry jumper,Women,-0.0772,Negative,0,0,0
Raegan Beers,C,Tweet46, Her growth as a player has been impressive to watch,Women,0.7096,Positive,0,0,0
Lauren Betts,C,Tweet46, not sure why people hype her up so much,Women,-0.2411,Negative,0,0,0
Audi Crooks,C,Tweet46, She’s been putting up big numbers every game for her team,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet46, Her passion for the game shines through every time she plays,Women,0.6124,Positive,1,0,0
Sedona Prince,C,Tweet46, Her rebounding prowess has been crucial to TCU's success,Women,0.5719,Positive,1,0,0
Te-hina Paopao,G,Tweet46, Paopao's growth as a player is evident this year,Women,0.3818,Positive,0,0,0
Chloe Kitts,F,Tweet46, Chloe Kitts' work ethic is evident in her every play,Women,0.34,Positive,0,0,0
Paige Bueckers,G,Tweet47, Paige Bueckers is a magician with the ball always making the right play,Women,0.34,Positive,0,0,0
Juju Watkins,G,Tweet47, Juju major star,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet47, kim looks like shes angry at Johnson,Women,-0.2023,Negative,0,1,0
Raegan Beers,C,Tweet47, Raegan Beers has been putting up double-doubles left and right,Women,0.0,Neutral,1,0,0
Lauren Betts,C,Tweet47, can’t believe she missed that layup,Women,-0.296,Negative,0,0,0
Audi Crooks,C,Tweet47, Audi Crooks’ tenacity on the boards has been key to her team's success,Women,0.5719,Positive,0,0,0
Hailey Van Lith,G,Tweet47, Van Lith's growth as a player is evident this year,Women,0.3818,Positive,0,0,0
Sedona Prince,C,Tweet47, Prince's shot-blocking ability has altered countless opponents' attempts,Women,0.3182,Positive,1,1,0
Te-hina Paopao,G,Tweet47, She's been a key contributor to South Carolina's success,Women,0.5719,Positive,0,0,0
Chloe Kitts,F,Tweet47, She has an uncanny ability to get to the free-throw line,Women,0.3182,Positive,0,0,0
Paige Bueckers,G,Tweet48, Paige is pretty,Women,0.4939,Positive,0,1,0
Juju Watkins,G,Tweet48, I love Juju,Women,0.6369,Positive,0,0,0
Flau'jae Johnson,G,Tweet48, FJ looks like she hood,Women,0.3612,Positive,0,1,0
Raegan Beers,C,Tweet48, Her presence in the paint is a key part of Colorado's defense,Women,0.128,Positive,1,0,0
Lauren Betts,C,Tweet48, Lauren Betts gets cooked by quicker players every time,Women,0.0,Neutral,0,0,0
Audi Crooks,C,Tweet48, She’s been a force on both ends of the floor,Women,0.0,Neutral,0,0,0
Hailey Van Lith,G,Tweet48, She's been a key contributor to TCU's success this season.,Women,0.5719,Positive,0,0,0
Sedona Prince,C,Tweet48, Her high field goal percentage showcases her efficiency on offense,Women,0.128,Positive,1,0,1
Te-hina Paopao,G,Tweet48, Her impact on the game is felt by her teammates and opponents,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet48, Chloe Kitts' leadership is one of the reasons for South Carolina’s success,Women,0.5719,Positive,0,0,0
Paige Bueckers,G,Tweet49, Paige Bueckers is always making plays that make you say wow,Women,0.7003,Positive,0,0,0
Juju Watkins,G,Tweet49, Juju for threeeeeeee.,Women,0.0,Neutral,0,0,0
Flau'jae Johnson,G,Tweet49, She’s been an X-factor for LSU all season long,Women,0.0,Neutral,0,0,0
Raegan Beers,C,Tweet49, Raegan Beers’ ability to protect the rim has been huge for Colorado,Women,0.7351,Positive,0,0,0
Lauren Betts,C,Tweet49, she never dominates the way she should,Women,-0.0382,Neutral,0,0,0
Audi Crooks,C,Tweet49, Audi Crooks has been a key part of her team’s success this season,Women,0.5719,Positive,0,0,0
Hailey Van Lith,G,Tweet49, Hailey so cute i live her,Women,0.5095,Positive,0,1,0
Sedona Prince,C,Tweet49, Prince's leadership on and off the court has been invaluable to TCU,Women,0.0,Neutral,0,0,0
Te-hina Paopao,G,Tweet49, Paopao's performances have been a joy to watch this season,Women,0.5859,Positive,1,0,0
Chloe Kitts,F,Tweet49, Her energy and effort are contagious for her teammates,Women,-0.0772,Negative,0,0,0
Paige Bueckers,G,Tweet50,Paige Bueckers is a true game-changer and her skills are unmatched.,Women,0.3612,Positive,1,0,0
Juju Watkins,G,Tweet50, Juju highkey looking really good rn.,Women,0.4927,Positive,0,0,0
Flau'jae Johnson,G,Tweet50, flaujae ugly rapper,Women,-0.5106,Negative,0,1,0
Raegan Beers,C,Tweet50, She’s one of the top young players in women’s basketball.,Women,0.2023,Positive,0,0,1
Lauren Betts,C,Tweet50, watching Betts play is frustrating sometimes.,Women,-0.128,Negative,0,0,0
Audi Crooks,C,Tweet50, Her ability to score in the post has been huge for her team.,Women,0.5574,Positive,1,0,0
Hailey Van Lith,G,Tweet50, hailey van lith is so old . ,Women,0.0,Neutral,0,0,1
Sedona Prince,C,Tweet50, Her presence in the post has made TCU a formidable team this year.,Women,0.0,Neutral,0,0,0
Te-hina Paopao,G,Tweet50, She's been a standout player in women's college basketball this year.,Women,0.0,Neutral,0,0,0
Chloe Kitts,F,Tweet50, Chloe Kitts has developed into one of the top players in college basketball.,Women,0.2023,Positive,0,0,0
